OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-NY,USGS New York Water Science Center,USGS-01316059,MOSS POND AT DAM ATUNDERWOOD NY,"Lake, Reservoir, Impoundment",,02020001,,,,,44.08366420000000,-73.6867990800000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316062,MAKOMIS POND AT DAM AT UNDERWOOD NY,"Lake, Reservoir, Impoundment",,02020001,,,,,44.08755305000000,-73.6731877000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316067,CROWFOOT POND AT DAM NEAR UNDERWOOD NY,"Lake, Reservoir, Impoundment",,02020001,,,,,44.05755417000000,-73.5929068000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316069,NEWPORT POND AT DAM NEAR UNDERWOOD NY,"Lake, Reservoir, Impoundment",,02020001,,,,,44.07672030000000,-73.5979073800000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-0131610805,HAMMOND POND AT DAM NEAR NORTH HUDSON NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.99005600000000,-73.6498513000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316147,ELK LAKE AT DAM NEAR BLUE RIDGE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,44.02311190000000,-73.8295808000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316158,SAND POND AT DAM NEAR BLUE RIDGE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.94755990000000,-73.8915260000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316202,TROUT POND AT DAM NEAR PARADOX NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.98672270000000,-73.5723489000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316212,SAWMILL POND AT DAMHEAD OF PARADOX CREEK,"Lake, Reservoir, Impoundment",,02020001,,,,,43.95005707000000,-73.5845708000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316214,KNOB POND AT DAM NEAR PARODOX NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.91311370000000,-73.5931815000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316223,GOOSENECK POND AT DAM NEAR PARADOX NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.86728170000000,-73.5995696800000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316228,EAGLE LAKE AT DAM NEAR PARADOX NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.87450390000000,-73.6173481800000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316232,PYRAMID LAKE AT DAM NEAR PARADOX NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.87228200000000,-73.6454046000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316240,JOHNSON POND AT DAM NEAR SEVERENCE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.92283620000000,-73.6954070900000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316248,PARADOX LAKE AT DAM AT SEVERENCE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.87561596000000,-73.7292963000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316258,ROCK POND AT DAM NEAR PARADOX NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.85172660000000,-73.5987360000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316263,CRANE POND AT DAM NEAR PARADOX NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.85117175000000,-73.6623493000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316265,ALDER POND AT DAM NEAR SEVERENCE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.84922755000000,-73.6790165000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316268,GOOSE POND AT DAM NEAR SEVERENCE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.84339440000000,-73.6779052000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316286,BIG POND AT DAM NEAR SCHROON LAKE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.85478408000000,-73.8251324900000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316310,HORSESHOE POND AT DAM NEAR SCHROON LAKE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.83339580000000,-73.8045759000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316330,SPECTACLE POND AT DAM NEAR SCHROON LAKE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.81367359000000,-73.7079057900000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316360,THURMAN POND AT DAM AT SOUTH SCHROONNY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.80256350000000,-73.7942972000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316380,MARSH POND AT DAM NEAR SOUTH SCHROON NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.78478630000000,-73.8156863000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316405,WHORTLEBERRY POND AT DAM NEAR ADIRONDACK NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.78617378000000,-73.6531812000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316410,PHARAOH LAKE AT DAM NEAR ADIRONDACK NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.79450680000000,-73.6523480000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316525,BAILY POND AT DAM NEAR MINERVA NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.87533960000000,-73.9018022000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316620,MULLER POND AT DAM NEAR OLMSTEDVILLE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.83395166000000,-73.8865227900000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316683,HEWITT POND AT DAM NEAR MINERVA NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.86672920000000,-73.9723599000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316687,MINERVA LAKE AT DAM AT MINERVA NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.79117496000000,-73.9679127000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,031,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-0131679550,HIDDEN LAKE AT DAM NEAR POTTERSVILLE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.73617627000000,-73.8670752000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316804,VALENTINE POND AT DAM NEAR POTTERSVILLE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.70923250000000,-73.7779055000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316808,LOON LAKE NEAR CHESTERTOWN NY,"Lake, Reservoir, Impoundment",,02020001,13.0,sq mi,,,43.66173275000000,-73.8379054000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316815,FRIENDS LAKE NEAR CHESTERTOWN NY,"Lake, Reservoir, Impoundment",,02020001,5.70,sq mi,,,43.63673300000000,-73.8398490000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316818,TRIPP POND AT DAM NEAR CHESTERTOWN NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.60090030000000,-73.7956799000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316819,MEADE POND AT DAM NEAR CHESTERTOWN NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.63145550000000,-73.7990144000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316832,BRANT LAKE AT HEAD NEAR BRAN LAKE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.74450880000000,-73.6776257000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316835,SPRINGHILL PONDS AT DAM NEAR GRAPHITE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.78783960000000,-73.6026238000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316845,SWEDE POND AT DAM NEAR GRAPHITE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.73756290000000,-73.5828998000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316870,LILY POND AT DAM NEAR BRANT LAKE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.70645385000000,-73.6720686000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316898,BRANT LAKE AT UPPER DAM AT BRANT LAKE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.67756638000000,-73.7487369800000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01316906,SHERMAN LAKE AT DAM NEAR RIVERBANK NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.62423359000000,-73.7356790000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01317200,FOREST LAKE AT DAM NEAR WARRENSBURG NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.56145656000000,-73.7651220000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01317370,BEAVER POND AT DAM NEAR WARRENSBURG NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.50145740000000,-73.7298410000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01318015,NUMBER NINE POND AT DAM NEAR WARRENSBURG NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.49645640000000,-73.8801235000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-0131803205,NUMBER NINE POND AT MOUTH NEAR WARRENSBURG NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.38729200000000,-73.8484560000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01318170,LENS LAKE AT DAM NEAR STONY CREEK NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.39867988000000,-74.0104054800000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01318340,BERRY POND AT DAM NEAR LAKE VANARE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.40007000000000,-73.7640090000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01318370,LAKE VANARE AT DAM AT LAKE VANARE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.36923706000000,-73.7917877000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01318385,LAKE FOREST AT DAM AT LAKE VANARE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.36312605000000,-73.7920655000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01318400,VIELE POND AT DAM NEAR LAKE VANARENY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.42562497000000,-73.7945654000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01318430,STEWART POND AT DAM NEAR LAKE VANARENY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.39590318000000,-73.8092881000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01318476,FOURTH LAKE AT DAM AT FOURTH LAKE NY,"Lake, Reservoir, Impoundment",,02020001,,,,,43.35368160000000,-73.8298444000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01318590,LAKE SOUND AT DAM NEAR LAKE PLEASANT NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.50701245000000,-74.4195919900000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01318759,LAKE PLEASANT AT DAM AT SPECULATOR,"Lake, Reservoir, Impoundment",,02020002,,,,,43.49534520000000,-74.3587547000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01318868,SIAMESE PONDS AT DAM AT NORTH RIVER NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.61617650000000,-74.1806944900000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01318890,KIRBY POND AT DAM NEAR OREGON NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.57006580000000,-74.0831885000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01318905,MUD PONDS AT DAM NEAR OREGON,"Lake, Reservoir, Impoundment",,02020002,,,,,43.56867685000000,-74.1690255000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,113,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01319090,CHARLEY LAKE AT DAM AT GILMANTOWN,"Lake, Reservoir, Impoundment",,02020002,,,,,43.44423440000000,-74.3193070000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01319095,GILMAN LAKE AT DAM NEAR GILLMANTOWN NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.45840080000000,-74.3154182000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01319805,GOOD LUCK LAKE AT DAM NEAR ARIETTA,"Lake, Reservoir, Impoundment",,02020002,,,,,43.25034750000000,-74.5370884000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-0131981205,TROUT LAKE AT MOUTH NEAR ARIETTA,"Lake, Reservoir, Impoundment",,02020002,,,,,43.27423630000000,-74.5470896000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01319817,JOCKEYBUSH LAKE AT DAM AT ARIETTA NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.30202778000000,-74.5858083000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,1965,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01319848,FAWN LAKE AT DAM NEAR PISECO NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.49756849000000,-74.4507046000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01319875,OXBOW LAKE AT DAM NEAR PISECO NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.43006929000000,-74.4998717000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01319878,BUCKHORN LAKE AT DAM NEAR PISECO NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.41701367000000,-74.4832036800000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01319900,EVERGREEN LAKE AT DAM NEAR PISECO NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.39284675000000,-74.6048733000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01319905,SHERIFF LAKE AT DAM NEAR PISECO NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.37590230000000,-74.6204288000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01319925,PISECO LAKE AT SH 8 NEAR PISECO NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.38868020000000,-74.5762612000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01319945,SAND LAKE AT DAM NEAR PISECO NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.36090255000000,-74.5745935000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01319973,SAND LAKE AT DAM NEAR LAKE PLEASANT NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.44645706000000,-74.3718099000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01319980,HAMILTON LAKE AT DAM NEAR LAKE PLEASANT NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.42395750000000,-74.3993107800000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01320150,MUD LAKE AT DAM NEAR WHITEHOUSE NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.33868065000000,-74.4465327000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01321005,WILLIS LAKE AT DAM NEAR WELLS NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.37028889000000,-74.2462388900000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,1312,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01321013,MURPHY LAKE AT DAM NEAR HOPE NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.34145828000000,-74.2193013800000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01321052,HOLMES LAKE AT DAM NEAR CAROGA LAKE,"Lake, Reservoir, Impoundment",,02020002,,,,,43.43923469000000,-74.3426415000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01323500,GREAT SACANDAGA LAKE AT CONKLINGVILLE NY,"Lake, Reservoir, Impoundment",,02020002,1044,sq mi,,,43.31590420000000,-73.9270695800000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,091,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01323550,STEWARTS BRIDGE RESERVOIR NEAR HADLEY NY,"Lake, Reservoir, Impoundment",,02020002,,,,,43.29784916000000,-73.8851239000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,091,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01328587,UNNAMED KETTLE PD S OF MOREAU LK NR GANSEVOORT NY,"Lake, Reservoir, Impoundment",,02020003,,,,,43.21798889000000,-73.7175694000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,36,091,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01330884,SARATOGA LAKE AT STATE HWY 9P AT SARATOGA LAKE NY,"Lake, Reservoir, Impoundment",,02020003,217,sq mi,,,43.05397220000000,-73.7211388900000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,0.00,feet,.01,feet,Level or other surveyed method.,NGVD29,US,36,091,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01330900,SARATOGA LAKE NEAR SARATOGA SPRINGS NY,"Lake, Reservoir, Impoundment",,02020003,,,,,43.10285285000000,-73.6362282000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,091,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01335200,TOMHANNOCK RESERVOIR NEAR TOMHANNOCK NY,"Lake, Reservoir, Impoundment",,02020003,,,,,42.86757740000000,-73.5853939000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,083,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01335900,DELTA RESERVOIR NEAR ROME NY,"Lake, Reservoir, Impoundment",,02020004,148,sq mi,,,43.27479175000000,-75.4282297000000,24000,1,seconds,Interpolated from MAP.,NAD83,0.0,feet,.1,feet,Reported method of determination.,BARGECANAL,US,36,065,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01337335,OE 162,"Lake, Reservoir, Impoundment",,02020004,,,,,43.03784730000000,-75.4148938900000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,065,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01342781,G LAKE AT OUTLET NEAR HOFFMEISTER NY,"Lake, Reservoir, Impoundment",,02020004,,,,,43.41861110000000,-74.6361667000000,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,2037,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,36,041,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01343900,HINCKLEY RESERVOIR AT HINCKLEY NY,"Lake, Reservoir, Impoundment",,02020004,372,sq mi,,,43.31145790000000,-75.1079400000000,24000,1,seconds,Interpolated from MAP.,NAD83,0.00,feet,.01,feet,Reported method of determination.,BARGECANAL,US,36,065,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-01346497,HE 640,"Lake, Reservoir, Impoundment",,02020004,,,,,43.05840380000000,-74.8673740000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,36,043,,,,,,,,,,NWIS
